fdc_id,description,nutrient_id,name,amount,unit_name
169910,"Mangos, raw",1109,Vitamin E (alpha-tocopherol),0.9,MG
169910,"Mangos, raw",1165,Thiamin,0.028,MG
169910,"Mangos, raw",1166,Riboflavin,0.038,MG
169910,"Mangos, raw",1167,Niacin,0.669,MG
169910,"Mangos, raw",1170,Pantothenic acid,0.197,MG
169910,"Mangos, raw",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
169910,"Mangos, raw",1178,Vitamin B-12,0.0,UG
169910,"Mangos, raw",1180,"Choline, total",7.6,MG
169910,"Mangos, raw",1186,Folic acid,0.0,UG
169910,"Mangos, raw",1210,Tryptophan,0.013,G
169910,"Mangos, raw",1211,Threonine,0.031,G
169910,"Mangos, raw",1212,Isoleucine,0.029,G
169910,"Mangos, raw",1213,Leucine,0.05,G
169910,"Mangos, raw",1214,Lysine,0.066,G
169910,"Mangos, raw",1215,Methionine,0.008,G
169910,"Mangos, raw",1217,Phenylalanine,0.027,G
169910,"Mangos, raw",1219,Valine,0.042,G
169910,"Mangos, raw",1220,Arginine,0.031,G
169910,"Mangos, raw",1221,Histidine,0.019,G
169910,"Mangos, raw",1229,Cysteine and methionine(sulfer containig AA),0.0,G
169910,"Mangos, raw",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
169910,"Mangos, raw",1272,PUFA 22:6 n-3 (DHA),0.0,G
169910,"Mangos, raw",1278,PUFA 20:5 n-3 (EPA),0.0,G
169910,"Mangos, raw",1316,"PUFA 18:2 n-6 c,c",0.0,G
169910,"Mangos, raw",1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
169911,"Melons, honeydew, raw",1003,Protein,0.54,G
169911,"Melons, honeydew, raw",1004,Total lipid (fat),0.14,G
169911,"Melons, honeydew, raw",1005,"Carbohydrate, by difference",9.09,G
169911,"Melons, honeydew, raw",1008,Energy,36.0,KCAL
169911,"Melons, honeydew, raw",1087,"Calcium, Ca",6.0,MG
169911,"Melons, honeydew, raw",1088,"Chlorine, Cl",0.0,MG
169911,"Melons, honeydew, raw",1089,"Iron, Fe",0.17,MG
169911,"Melons, honeydew, raw",1090,"Magnesium, Mg",10.0,MG
169911,"Melons, honeydew, raw",1091,"Phosphorus, P",11.0,MG
169911,"Melons, honeydew, raw",1092,"Potassium, K",228.0,MG
169911,"Melons, honeydew, raw",1093,"Sodium, Na",18.0,MG
169911,"Melons, honeydew, raw",1095,"Zinc, Zn",0.09,MG
169911,"Melons, honeydew, raw",1098,"Copper, Cu",0.024,MG
169911,"Melons, honeydew, raw",1100,"Iodine, I",0.0,UG
169911,"Melons, honeydew, raw",1101,"Manganese, Mn",0.027,MG
169911,"Melons, honeydew, raw",1103,"Selenium, Se",0.7,UG
169911,"Melons, honeydew, raw",1104,"Vitamin A, IU",50.0,IU
169911,"Melons, honeydew, raw",1110,"Vitamin D (D2 + D3), International Units",0.0,IU
169911,"Melons, honeydew, raw",1109,Vitamin E (alpha-tocopherol),0.02,MG
169911,"Melons, honeydew, raw",1165,Thiamin,0.038,MG
169911,"Melons, honeydew, raw",1166,Riboflavin,0.012,MG
169911,"Melons, honeydew, raw",1167,Niacin,0.418,MG
169911,"Melons, honeydew, raw",1170,Pantothenic acid,0.155,MG
169911,"Melons, honeydew, raw",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
169911,"Melons, honeydew, raw",1178,Vitamin B-12,0.0,UG
169911,"Melons, honeydew, raw",1180,"Choline, total",7.6,MG
169911,"Melons, honeydew, raw",1186,Folic acid,0.0,UG
169911,"Melons, honeydew, raw",1210,Tryptophan,0.005,G
169911,"Melons, honeydew, raw",1211,Threonine,0.013,G
169911,"Melons, honeydew, raw",1212,Isoleucine,0.013,G
169911,"Melons, honeydew, raw",1213,Leucine,0.016,G
169911,"Melons, honeydew, raw",1214,Lysine,0.018,G
169911,"Melons, honeydew, raw",1215,Methionine,0.005,G
169911,"Melons, honeydew, raw",1217,Phenylalanine,0.015,G
169911,"Melons, honeydew, raw",1219,Valine,0.018,G
169911,"Melons, honeydew, raw",1220,Arginine,0.014,G
169911,"Melons, honeydew, raw",1221,Histidine,0.005,G
169911,"Melons, honeydew, raw",1229,Cysteine and methionine(sulfer containig AA),0.0,G
169911,"Melons, honeydew, raw",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
169911,"Melons, honeydew, raw",1272,PUFA 22:6 n-3 (DHA),0.0,G
169911,"Melons, honeydew, raw",1278,PUFA 20:5 n-3 (EPA),0.0,G
169911,"Melons, honeydew, raw",1316,"PUFA 18:2 n-6 c,c",0.0,G
169911,"Melons, honeydew, raw",1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
169914,"Nectarines, raw",1003,Protein,1.06,G
169914,"Nectarines, raw",1004,Total lipid (fat),0.32,G
169914,"Nectarines, raw",1005,"Carbohydrate, by difference",10.55,G
169914,"Nectarines, raw",1008,Energy,44.0,KCAL
169914,"Nectarines, raw",1087,"Calcium, Ca",6.0,MG
169914,"Nectarines, raw",1088,"Chlorine, Cl",0.0,MG
169914,"Nectarines, raw",1089,"Iron, Fe",0.28,MG
169914,"Nectarines, raw",1090,"Magnesium, Mg",9.0,MG
169914,"Nectarines, raw",1091,"Phosphorus, P",26.0,MG
169914,"Nectarines, raw",1092,"Potassium, K",201.0,MG
169914,"Nectarines, raw",1093,"Sodium, Na",0.0,MG
169914,"Nectarines, raw",1095,"Zinc, Zn",0.17,MG
169914,"Nectarines, raw",1098,"Copper, Cu",0.086,MG
169914,"Nectarines, raw",1100,"Iodine, I",0.0,UG
169914,"Nectarines, raw",1101,"Manganese, Mn",0.054,MG
169914,"Nectarines, raw",1103,"Selenium, Se",0.0,UG
169914,"Nectarines, raw",1104,"Vitamin A, IU",332.0,IU
169914,"Nectarines, raw",1110,"Vitamin D (D2 + D3), International Units",0.0,IU
169914,"Nectarines, raw",1109,Vitamin E (alpha-tocopherol),0.77,MG
169914,"Nectarines, raw",1165,Thiamin,0.034,MG
169914,"Nectarines, raw",1166,Riboflavin,0.027,MG
169914,"Nectarines, raw",1167,Niacin,1.125,MG
169914,"Nectarines, raw",1170,Pantothenic acid,0.185,MG
169914,"Nectarines, raw",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
169914,"Nectarines, raw",1178,Vitamin B-12,0.0,UG
169914,"Nectarines, raw",1180,"Choline, total",6.2,MG
169914,"Nectarines, raw",1186,Folic acid,0.0,UG
169914,"Nectarines, raw",1210,Tryptophan,0.005,G
169914,"Nectarines, raw",1211,Threonine,0.009,G
169914,"Nectarines, raw",1212,Isoleucine,0.009,G
169914,"Nectarines, raw",1213,Leucine,0.014,G
169914,"Nectarines, raw",1214,Lysine,0.016,G
169914,"Nectarines, raw",1215,Methionine,0.006,G
169914,"Nectarines, raw",1217,Phenylalanine,0.021,G
169914,"Nectarines, raw",1219,Valine,0.013,G
169914,"Nectarines, raw",1220,Arginine,0.009,G
169914,"Nectarines, raw",1221,Histidine,0.008,G
169914,"Nectarines, raw",1229,Cysteine and methionine(sulfer containig AA),0.0,G
169914,"Nectarines, raw",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
169914,"Nectarines, raw",1272,PUFA 22:6 n-3 (DHA),0.0,G
169914,"Nectarines, raw",1278,PUFA 20:5 n-3 (EPA),0.0,G
169914,"Nectarines, raw",1316,"PUFA 18:2 n-6 c,c",0.0,G
169914,"Nectarines, raw",1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
169926,"Papayas, raw",1003,Protein,0.47,G
169926,"Papayas, raw",1004,Total lipid (fat),0.26,G
169926,"Papayas, raw",1005,"Carbohydrate, by difference",10.82,G
169926,"Papayas, raw",1008,Energy,43.0,KCAL
169926,"Papayas, raw",1087,"Calcium, Ca",20.0,MG
169926,"Papayas, raw",1088,"Chlorine, Cl",0.0,MG
169926,"Papayas, raw",1089,"Iron, Fe",0.25,MG
169926,"Papayas, raw",1090,"Magnesium, Mg",21.0,MG
169926,"Papayas, raw",1091,"Phosphorus, P",10.0,MG
169926,"Papayas, raw",1092,"Potassium, K",182.0,MG
169926,"Papayas, raw",1093,"Sodium, Na",8.0,MG
169926,"Papayas, raw",1095,"Zinc, Zn",0.08,MG
169926,"Papayas, raw",1098,"Copper, Cu",0.045,MG
169926,"Papayas, raw",1100,"Iodine, I",0.0,UG
169926,"Papayas, raw",1101,"Manganese, Mn",0.04,MG
169926,"Papayas, raw",1103,"Selenium, Se",0.6,UG
169926,"Papayas, raw",1104,"Vitamin A, IU",950.0,IU
169926,"Papayas, raw",1110,"Vitamin D (D2 + D3), International Units",0.0,IU
169926,"Papayas, raw",1109,Vitamin E (alpha-tocopherol),0.3,MG
169926,"Papayas, raw",1165,Thiamin,0.023,MG
169926,"Papayas, raw",1166,Riboflavin,0.027,MG
169926,"Papayas, raw",1167,Niacin,0.357,MG
169926,"Papayas, raw",1170,Pantothenic acid,0.191,MG
169926,"Papayas, raw",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
169926,"Papayas, raw",1178,Vitamin B-12,0.0,UG
169926,"Papayas, raw",1180,"Choline, total",6.1,MG
169926,"Papayas, raw",1186,Folic acid,0.0,UG
169926,"Papayas, raw",1210,Tryptophan,0.008,G
169926,"Papayas, raw",1211,Threonine,0.011,G
169926,"Papayas, raw",1212,Isoleucine,0.008,G
169926,"Papayas, raw",1213,Leucine,0.016,G
169926,"Papayas, raw",1214,Lysine,0.025,G
169926,"Papayas, raw",1215,Methionine,0.002,G
169926,"Papayas, raw",1217,Phenylalanine,0.009,G
169926,"Papayas, raw",1219,Valine,0.01,G
169926,"Papayas, raw",1220,Arginine,0.01,G
169926,"Papayas, raw",1221,Histidine,0.005,G
169926,"Papayas, raw",1229,Cysteine and methionine(sulfer containig AA),0.0,G
169926,"Papayas, raw",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
169926,"Papayas, raw",1272,PUFA 22:6 n-3 (DHA),0.0,G
169926,"Papayas, raw",1278,PUFA 20:5 n-3 (EPA),0.0,G
169926,"Papayas, raw",1316,"PUFA 18:2 n-6 c,c",0.0,G
169926,"Papayas, raw",1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
169928,"Peaches, yellow, raw",1003,Protein,0.91,G
169928,"Peaches, yellow, raw",1004,Total lipid (fat),0.25,G
169928,"Peaches, yellow, raw",1005,"Carbohydrate, by difference",9.54,G
169928,"Peaches, yellow, raw",1008,Energy,39.0,KCAL
169928,"Peaches, yellow, raw",1087,"Calcium, Ca",6.0,MG
169928,"Peaches, yellow, raw",1088,"Chlorine, Cl",0.0,MG
169928,"Peaches, yellow, raw",1089,"Iron, Fe",0.25,MG
169928,"Peaches, yellow, raw",1090,"Magnesium, Mg",9.0,MG
169928,"Peaches, yellow, raw",1091,"Phosphorus, P",20.0,MG
169928,"Peaches, yellow, raw",1092,"Potassium, K",190.0,MG
169928,"Peaches, yellow, raw",1093,"Sodium, Na",0.0,MG
169928,"Peaches, yellow, raw",1095,"Zinc, Zn",0.17,MG
169928,"Peaches, yellow, raw",1098,"Copper, Cu",0.068,MG
169928,"Peaches, yellow, raw",1100,"Iodine, I",0.0,UG
169928,"Peaches, yellow, raw",1101,"Manganese, Mn",0.061,MG
169928,"Peaches, yellow, raw",1103,"Selenium, Se",0.1,UG
169928,"Peaches, yellow, raw",1104,"Vitamin A, IU",326.0,IU
169928,"Peaches, yellow, raw",1110,"Vitamin D (D2 + D3), International Units",0.0,IU
169928,"Peaches, yellow, raw",1109,Vitamin E (alpha-tocopherol),0.73,MG
169928,"Peaches, yellow, raw",1165,Thiamin,0.024,MG
169928,"Peaches, yellow, raw",1166,Riboflavin,0.031,MG
169928,"Peaches, yellow, raw",1167,Niacin,0.806,MG
169928,"Peaches, yellow, raw",1170,Pantothenic acid,0.153,MG
169928,"Peaches, yellow, raw",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
169928,"Peaches, yellow, raw",1178,Vitamin B-12,0.0,UG
169928,"Peaches, yellow, raw",1180,"Choline, total",6.1,MG
169928,"Peaches, yellow, raw",1186,Folic acid,0.0,UG
169928,"Peaches, yellow, raw",1210,Tryptophan,0.01,G
169928,"Peaches, yellow, raw",1211,Threonine,0.016,G
169928,"Peaches, yellow, raw",1212,Isoleucine,0.017,G
169928,"Peaches, yellow, raw",1213,Leucine,0.027,G
169928,"Peaches, yellow, raw",1214,Lysine,0.03,G
169928,"Peaches, yellow, raw",1215,Methionine,0.01,G
169928,"Peaches, yellow, raw",1217,Phenylalanine,0.019,G
169928,"Peaches, yellow, raw",1219,Valine,0.022,G
169928,"Peaches, yellow, raw",1220,Arginine,0.018,G
169928,"Peaches, yellow, raw",1221,Histidine,0.013,G
169928,"Peaches, yellow, raw",1229,Cysteine and methionine(sulfer containig AA),0.0,G
169928,"Peaches, yellow, raw",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
169928,"Peaches, yellow, raw",1272,PUFA 22:6 n-3 (DHA),0.0,G
169928,"Peaches, yellow, raw",1278,PUFA 20:5 n-3 (EPA),0.0,G
169928,"Peaches, yellow, raw",1316,"PUFA 18:2 n-6 c,c",0.0,G
169928,"Peaches, yellow, raw",1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
169949,"Plums, raw",1003,Protein,0.7,G
169949,"Plums, raw",1004,Total lipid (fat),0.28,G
169949,"Plums, raw",1005,"Carbohydrate, by difference",11.42,G
169949,"Plums, raw",1008,Energy,46.0,KCAL
169949,"Plums, raw",1087,"Calcium, Ca",6.0,MG
169949,"Plums, raw",1088,"Chlorine, Cl",0.0,MG
169949,"Plums, raw",1089,"Iron, Fe",0.17,MG
169949,"Plums, raw",1090,"Magnesium, Mg",7.0,MG
169949,"Plums, raw",1091,"Phosphorus, P",16.0,MG
169949,"Plums, raw",1092,"Potassium, K",157.0,MG
169949,"Plums, raw",1093,"Sodium, Na",0.0,MG
169949,"Plums, raw",1095,"Zinc, Zn",0.1,MG
169949,"Plums, raw",1098,"Copper, Cu",0.057,MG
169949,"Plums, raw",1100,"Iodine, I",0.0,UG
169949,"Plums, raw",1101,"Manganese, Mn",0.052,MG
169949,"Plums, raw",1103,"Selenium, Se",0.0,UG
169949,"Plums, raw",1104,"Vitamin A, IU",345.0,IU
169949,"Plums, raw",1110,"Vitamin D (D2 + D3), International Units",0.0,IU
169949,"Plums, raw",1109,Vitamin E (alpha-tocopherol),0.26,MG
169949,"Plums, raw",1165,Thiamin,0.028,MG
169949,"Plums, raw",1166,Riboflavin,0.026,MG
169949,"Plums, raw",1167,Niacin,0.417,MG
169949,"Plums, raw",1170,Pantothenic acid,0.135,MG
169949,"Plums, raw",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
169949,"Plums, raw",1178,Vitamin B-12,0.0,UG
169949,"Plums, raw",1180,"Choline, total",1.9,MG
169949,"Plums, raw",1186,Folic acid,0.0,UG
169949,"Plums, raw",1210,Tryptophan,0.009,G
169949,"Plums, raw",1211,Threonine,0.01,G
169949,"Plums, raw",1212,Isoleucine,0.014,G
169949,"Plums, raw",1213,Leucine,0.015,G
169949,"Plums, raw",1214,Lysine,0.016,G
169949,"Plums, raw",1215,Methionine,0.008,G
169949,"Plums, raw",1217,Phenylalanine,0.014,G
169949,"Plums, raw",1219,Valine,0.016,G
169949,"Plums, raw",1220,Arginine,0.009,G
169949,"Plums, raw",1221,Histidine,0.009,G
169949,"Plums, raw",1229,Cysteine and methionine(sulfer containig AA),0.0,G
169949,"Plums, raw",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
169949,"Plums, raw",1272,PUFA 22:6 n-3 (DHA),0.0,G
169949,"Plums, raw",1278,PUFA 20:5 n-3 (EPA),0.0,G
169949,"Plums, raw",1316,"PUFA 18:2 n-6 c,c",0.0,G
169949,"Plums, raw",1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
169967,"Broccoli, cooked, boiled, drained, without salt",1003,Protein,2.38,G
169967,"Broccoli, cooked, boiled, drained, without salt",1004,Total lipid (fat),0.41,G
169967,"Broccoli, cooked, boiled, drained, without salt",1005,"Carbohydrate, by difference",7.18,G
169967,"Broccoli, cooked, boiled, drained, without salt",1008,Energy,35.0,KCAL
169967,"Broccoli, cooked, boiled, drained, without salt",1087,"Calcium, Ca",40.0,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1088,"Chlorine, Cl",0.0,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1089,"Iron, Fe",0.67,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1090,"Magnesium, Mg",21.0,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1091,"Phosphorus, P",67.0,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1092,"Potassium, K",293.0,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1093,"Sodium, Na",41.0,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1095,"Zinc, Zn",0.45,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1098,"Copper, Cu",0.061,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1100,"Iodine, I",0.0,UG
169967,"Broccoli, cooked, boiled, drained, without salt",1101,"Manganese, Mn",0.194,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1103,"Selenium, Se",1.6,UG
169967,"Broccoli, cooked, boiled, drained, without salt",1104,"Vitamin A, IU",1548.0,IU
169967,"Broccoli, cooked, boiled, drained, without salt",1110,"Vitamin D (D2 + D3), International Units",0.0,IU
169967,"Broccoli, cooked, boiled, drained, without salt",1109,Vitamin E (alpha-tocopherol),1.45,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1165,Thiamin,0.063,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1166,Riboflavin,0.123,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1167,Niacin,0.553,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1170,Pantothenic acid,0.616,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1178,Vitamin B-12,0.0,UG
169967,"Broccoli, cooked, boiled, drained, without salt",1180,"Choline, total",40.1,MG
169967,"Broccoli, cooked, boiled, drained, without salt",1186,Folic acid,0.0,UG
169967,"Broccoli, cooked, boiled, drained, without salt",1210,Tryptophan,0.034,G
169967,"Broccoli, cooked, boiled, drained, without salt",1211,Threonine,0.096,G
169967,"Broccoli, cooked, boiled, drained, without salt",1212,Isoleucine,0.092,G
169967,"Broccoli, cooked, boiled, drained, without salt",1213,Leucine,0.147,G
169967,"Broccoli, cooked, boiled, drained, without salt",1214,Lysine,0.155,G
169967,"Broccoli, cooked, boiled, drained, without salt",1215,Methionine,0.043,G
169967,"Broccoli, cooked, boiled, drained, without salt",1217,Phenylalanine,0.116,G
169967,"Broccoli, cooked, boiled, drained, without salt",1219,Valine,0.138,G
169967,"Broccoli, cooked, boiled, drained, without salt",1220,Arginine,0.2,G
169967,"Broccoli, cooked, boiled, drained, without salt",1221,Histidine,0.063,G
169967,"Broccoli, cooked, boiled, drained, without salt",1229,Cysteine and methionine(sulfer containig AA),0.0,G
169967,"Broccoli, cooked, boiled, drained, without salt",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
169967,"Broccoli, cooked, boiled, drained, without salt",1272,PUFA 22:6 n-3 (DHA),0.0,G
169967,"Broccoli, cooked, boiled, drained, without salt",1278,PUFA 20:5 n-3 (EPA),0.0,G
169967,"Broccoli, cooked, boiled, drained, without salt",1316,"PUFA 18:2 n-6 c,c",0.0,G
169967,"Broccoli, cooked, boiled, drained, without salt",1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1003,Protein,3.1,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1004,Total lipid (fat),0.12,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1005,"Carbohydrate, by difference",5.35,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1008,Energy,28.0,KCAL
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1087,"Calcium, Ca",33.0,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1088,"Chlorine, Cl",0.0,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1089,"Iron, Fe",0.61,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1090,"Magnesium, Mg",13.0,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1091,"Phosphorus, P",49.0,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1092,"Potassium, K",142.0,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1093,"Sodium, Na",11.0,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1095,"Zinc, Zn",0.28,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1098,"Copper, Cu",0.034,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1100,"Iodine, I",0.0,UG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1101,"Manganese, Mn",0.223,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1103,"Selenium, Se",0.7,UG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1104,"Vitamin A, IU",1011.0,IU
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1110,"Vitamin D (D2 + D3), International Units",0.0,IU
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1109,Vitamin E (alpha-tocopherol),1.32,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1165,Thiamin,0.055,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1166,Riboflavin,0.081,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1167,Niacin,0.458,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1170,Pantothenic acid,0.274,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1178,Vitamin B-12,0.0,UG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1180,"Choline, total",16.2,MG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1186,Folic acid,0.0,UG
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1210,Tryptophan,0.032,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1211,Threonine,0.101,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1212,Isoleucine,0.121,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1213,Leucine,0.145,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1214,Lysine,0.156,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1215,Methionine,0.037,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1217,Phenylalanine,0.094,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1219,Valine,0.142,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1220,Arginine,0.161,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1221,Histidine,0.055,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1229,Cysteine and methionine(sulfer containig AA),0.0,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1272,PUFA 22:6 n-3 (DHA),0.0,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1278,PUFA 20:5 n-3 (EPA),0.0,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1316,"PUFA 18:2 n-6 c,c",0.0,G
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
169976,"Cabbage, cooked, boiled, drained, without salt",1003,Protein,1.27,G
169976,"Cabbage, cooked, boiled, drained, without salt",1004,Total lipid (fat),0.06,G
169976,"Cabbage, cooked, boiled, drained, without salt",1005,"Carbohydrate, by difference",5.51,G
169976,"Cabbage, cooked, boiled, drained, without salt",1008,Energy,23.0,KCAL
169976,"Cabbage, cooked, boiled, drained, without salt",1087,"Calcium, Ca",48.0,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1088,"Chlorine, Cl",0.0,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1089,"Iron, Fe",0.17,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1090,"Magnesium, Mg",15.0,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1091,"Phosphorus, P",33.0,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1092,"Potassium, K",196.0,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1093,"Sodium, Na",8.0,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1095,"Zinc, Zn",0.2,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1098,"Copper, Cu",0.017,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1100,"Iodine, I",0.0,UG
169976,"Cabbage, cooked, boiled, drained, without salt",1101,"Manganese, Mn",0.205,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1103,"Selenium, Se",0.6,UG
169976,"Cabbage, cooked, boiled, drained, without salt",1104,"Vitamin A, IU",80.0,IU
169976,"Cabbage, cooked, boiled, drained, without salt",1110,"Vitamin D (D2 + D3), International Units",0.0,IU
169976,"Cabbage, cooked, boiled, drained, without salt",1109,Vitamin E (alpha-tocopherol),0.14,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1165,Thiamin,0.061,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1166,Riboflavin,0.038,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1167,Niacin,0.248,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1170,Pantothenic acid,0.174,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1178,Vitamin B-12,0.0,UG
169976,"Cabbage, cooked, boiled, drained, without salt",1180,"Choline, total",20.3,MG
169976,"Cabbage, cooked, boiled, drained, without salt",1186,Folic acid,0.0,UG
169976,"Cabbage, cooked, boiled, drained, without salt",1210,Tryptophan,0.011,G
169976,"Cabbage, cooked, boiled, drained, without salt",1211,Threonine,0.035,G
169976,"Cabbage, cooked, boiled, drained, without salt",1212,Isoleucine,0.03,G
169976,"Cabbage, cooked, boiled, drained, without salt",1213,Leucine,0.041,G
169976,"Cabbage, cooked, boiled, drained, without salt",1214,Lysine,0.043,G
169976,"Cabbage, cooked, boiled, drained, without salt",1215,Methionine,0.012,G
169976,"Cabbage, cooked, boiled, drained, without salt",1217,Phenylalanine,0.032,G
169976,"Cabbage, cooked, boiled, drained, without salt",1219,Valine,0.042,G
169976,"Cabbage, cooked, boiled, drained, without salt",1220,Arginine,0.074,G
169976,"Cabbage, cooked, boiled, drained, without salt",1221,Histidine,0.022,G
169976,"Cabbage, cooked, boiled, drained, without salt",1229,Cysteine and methionine(sulfer containig AA),0.0,G
169976,"Cabbage, cooked, boiled, drained, without salt",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
169976,"Cabbage, cooked, boiled, drained, without salt",1272,PUFA 22:6 n-3 (DHA),0.0,G
