ingredient_id,nutrient_id,amount,data_source,create_at
169999,1220,0.135,built_in,
169999,1221,0.091,built_in,
169999,1269,0.586,built_in,
169999,1270,0.018,built_in,
169999,1272,0,built_in,
169999,1278,0,built_in,
169999,1316,0,built_in,
169999,1404,0,built_in,
170072,1003,1.49,built_in,
170072,1004,0.14,built_in,
170072,1005,27.48,built_in,
170072,1008,116,built_in,
170072,1051,70.13,built_in,
170072,1079,3.9,built_in,
170072,1087,14,built_in,
170072,1088,0,built_in,
170072,1089,0.52,built_in,
170072,1090,18,built_in,
170072,1091,49,built_in,
170072,1092,670,built_in,
170072,1093,8,built_in,
170072,1095,0.2,built_in,
170072,1098,0.152,built_in,
170072,1100,0,built_in,
170072,1101,0.371,built_in,
170072,1103,0.7,built_in,
170072,1104,122,built_in,
170072,1110,0,built_in,
170072,1109,0.34,built_in,
170072,1165,0.095,built_in,
170072,1166,0.028,built_in,
170072,1167,0.552,built_in,
170072,1170,0.311,built_in,
170072,1171,0,built_in,
170072,1178,0,built_in,
170072,1180,16.2,built_in,
170072,1186,0,built_in,
170072,1210,0.012,built_in,
170072,1211,0.052,built_in,
170072,1212,0.05,built_in,
170072,1213,0.094,built_in,
170072,1214,0.058,built_in,
170072,1215,0.02,built_in,
170072,1216,0.018,built_in,
170072,1217,0.069,built_in,
170072,1218,0.039,built_in,
170072,1219,0.06,built_in,
170072,1220,0.124,built_in,
170072,1221,0.033,built_in,
170072,1269,0.05,built_in,
170072,1270,0.009,built_in,
170072,1272,0,built_in,
170072,1278,0,built_in,
170072,1316,0,built_in,
170072,1404,0,built_in,
170072,1003,1.49,built_in,
170072,1004,0.14,built_in,
170072,1005,27.48,built_in,
170072,1008,116,built_in,
170072,1051,70.13,built_in,
170072,1079,3.9,built_in,
170072,1087,14,built_in,
170072,1088,0,built_in,
170072,1089,0.52,built_in,
170072,1090,18,built_in,
170072,1091,49,built_in,
170072,1092,670,built_in,
170072,1093,8,built_in,
170072,1095,0.2,built_in,
170072,1098,0.152,built_in,
170072,1100,0,built_in,
170072,1101,0.371,built_in,
170072,1103,0.7,built_in,
170072,1104,122,built_in,
170072,1110,0,built_in,
170072,1109,0.34,built_in,
170072,1165,0.095,built_in,
170072,1166,0.028,built_in,
170072,1167,0.552,built_in,
170072,1170,0.311,built_in,
170072,1171,0,built_in,
170072,1178,0,built_in,
170072,1180,16.2,built_in,
170072,1186,0,built_in,
170072,1210,0.012,built_in,
170072,1211,0.052,built_in,
170072,1212,0.05,built_in,
170072,1213,0.094,built_in,
170072,1214,0.058,built_in,
170072,1215,0.02,built_in,
170072,1216,0.018,built_in,
170072,1217,0.069,built_in,
170072,1218,0.039,built_in,
170072,1219,0.06,built_in,
170072,1220,0.124,built_in,
170072,1221,0.033,built_in,
170072,1269,0.05,built_in,
170072,1270,0.009,built_in,
170072,1272,0,built_in,
170072,1278,0,built_in,
170072,1316,0,built_in,
170072,1404,0,built_in,
170209,1003,29.51,built_in,
170209,1004,8.87,built_in,
170209,1005,0,built_in,
170209,1008,206,built_in,
170209,1051,60.93,built_in,
170209,1079,0,built_in,
170209,1087,14,built_in,
170209,1088,0,built_in,
170209,1089,2.98,built_in,
170209,1090,21,built_in,
170209,1091,235,built_in,
170209,1092,338,built_in,
170209,1093,63,built_in,
170209,1095,6.85,built_in,
170209,1098,0.092,built_in,
170209,1100,0,built_in,
170209,1101,0.014,built_in,
170209,1103,30.7,built_in,
170209,1104,4,built_in,
170209,1110,3,built_in,
170209,1109,0.23,built_in,
170209,1165,0.077,built_in,
170209,1166,0.282,built_in,
170209,1167,5.947,built_in,
170209,1170,0.5,built_in,
170209,1171,0,built_in,
170209,1178,2.96,built_in,
170209,1180,84.4,built_in,
170209,1186,0,built_in,
170209,1210,0.32,built_in,
170209,1211,1.382,built_in,
170209,1212,1.408,built_in,
170209,1213,2.566,built_in,
170209,1214,2.811,built_in,
170209,1215,0.831,built_in,
170209,1216,0.327,built_in,
170209,1217,1.215,built_in,
170209,1218,1.094,built_in,
170209,1219,1.496,built_in,
170209,1220,2.032,built_in,
170209,1221,1.057,built_in,
170209,1269,0.336,built_in,
170209,1270,0.019,built_in,
170209,1272,0,built_in,
170209,1278,0.002,built_in,
170209,1316,0.219,built_in,
170209,1404,0.009,built_in,
170285,1003,2.26,built_in,
170285,1004,0.44,built_in,
170285,1005,28.22,built_in,
170285,1008,123,built_in,
170285,1051,68.8,built_in,
170285,1079,3.8,built_in,
170285,1087,11,built_in,
170285,1088,0,built_in,
170285,1089,1.33,built_in,
170285,1090,22,built_in,
170285,1091,54,built_in,
170285,1092,93,built_in,
170285,1093,3,built_in,
170285,1095,0.82,built_in,
170285,1098,0.105,built_in,
170285,1100,0,built_in,
170285,1101,0.259,built_in,
170285,1103,8.6,built_in,
170285,1104,7,built_in,
170285,1110,0,built_in,
170285,1109,0.01,built_in,
170285,1165,0.083,built_in,
170285,1166,0.062,built_in,
170285,1167,2.063,built_in,
170285,1170,0.135,built_in,
170285,1171,0,built_in,
170285,1178,0,built_in,
170285,1180,13.4,built_in,
170285,1186,0,built_in,
170285,1210,0.038,built_in,
170285,1211,0.077,built_in,
170285,1212,0.083,built_in,
170285,1213,0.154,built_in,
170285,1214,0.084,built_in,
170285,1215,0.043,built_in,
170285,1216,0.05,built_in,
170285,1217,0.127,built_in,
170285,1218,0.065,built_in,
170285,1219,0.111,built_in,
170285,1220,0.113,built_in,
170285,1221,0.051,built_in,
170285,1269,0.193,built_in,
170285,1270,0.021,built_in,
170285,1272,0,built_in,
170285,1278,0,built_in,
170285,1316,0,built_in,
170285,1404,0,built_in,
170394,1003,0.76,built_in,
170394,1004,0.18,built_in,
170394,1005,8.22,built_in,
170394,1008,35,built_in,
170394,1051,90.17,built_in,
170394,1079,3,built_in,
170394,1087,30,built_in,
170394,1088,0,built_in,
170394,1089,0.34,built_in,
170394,1090,10,built_in,
170394,1091,30,built_in,
170394,1092,235,built_in,
170394,1093,58,built_in,
170394,1095,0.2,built_in,
170394,1098,0.017,built_in,
170394,1100,0,built_in,
170394,1101,0.155,built_in,
170394,1103,0.7,built_in,
170394,1104,17033,built_in,
170394,1110,0,built_in,
170394,1109,1.03,built_in,
170394,1165,0.066,built_in,
170394,1166,0.044,built_in,
170394,1167,0.645,built_in,
170394,1170,0.232,built_in,
170394,1171,0,built_in,
170394,1178,0,built_in,
170394,1180,8.8,built_in,
170394,1186,0,built_in,
170394,1210,0.01,built_in,
170394,1211,0.157,built_in,
170394,1212,0.063,built_in,
170394,1213,0.084,built_in,
170394,1214,0.083,built_in,
170394,1215,0.017,built_in,
170394,1216,0.068,built_in,
170394,1217,0.05,built_in,
170394,1218,0.035,built_in,
170394,1219,0.056,built_in,
170394,1220,0.075,built_in,
170394,1221,0.033,built_in,
170394,1269,0.087,built_in,
170394,1270,0.001,built_in,
170394,1272,0,built_in,
170394,1278,0,built_in,
170394,1316,0,built_in,
170394,1404,0,built_in,
170407,1003,2.71,built_in,
170407,1004,0.72,built_in,
170407,1005,5.65,built_in,
170407,1008,33,built_in,
170407,1051,90.18,built_in,
170407,1079,4,built_in,
170407,1087,141,built_in,
170407,1088,0,built_in,
170407,1089,1.13,built_in,
170407,1090,21,built_in,
170407,1091,32,built_in,
170407,1092,117,built_in,
170407,1093,15,built_in,
170407,1095,0.23,built_in,
170407,1098,0.051,built_in,
170407,1100,0,built_in,
170407,1101,0.51,built_in,
170407,1103,0.5,built_in,
170407,1104,7600,built_in,
170407,1110,0,built_in,
170407,1109,0.88,built_in,
170407,1165,0.04,built_in,
170407,1166,0.106,built_in,
170407,1167,0.575,built_in,
170407,1170,0.218,built_in,
170407,1171,0,built_in,
170407,1178,0,built_in,
170407,1180,38.4,built_in,
170407,1186,0,built_in,
170407,1210,0.027,built_in,
170407,1211,0.074,built_in,
170407,1212,0.086,built_in,
170407,1213,0.13,built_in,
170407,1214,0.101,built_in,
170407,1215,0.028,built_in,
170407,1216,0.022,built_in,
170407,1217,0.075,built_in,
170407,1218,0.056,built_in,
170407,1219,0.104,built_in,
170407,1220,0.108,built_in,
170407,1221,0.04,built_in,
170407,1269,0.07,built_in,
170407,1270,0.093,built_in,
170407,1272,0,built_in,
170407,1278,0,built_in,
170407,1316,0,built_in,
170407,1404,0,built_in,
170440,1003,1.71,built_in,
170440,1004,0.1,built_in,
170440,1005,20.01,built_in,
170440,1008,86,built_in,
170440,1051,77.46,built_in,
170440,1079,1.8,built_in,
170440,1087,8,built_in,
170440,1088,0,built_in,
170440,1089,0.31,built_in,
170440,1090,20,built_in,
170440,1091,40,built_in,
170440,1092,328,built_in,
170440,1093,5,built_in,
170440,1095,0.27,built_in,
170440,1098,0.167,built_in,
170440,1100,0,built_in,
170440,1101,0.14,built_in,
170440,1103,0.3,built_in,
170440,1104,2,built_in,
170440,1110,0,built_in,
170440,1109,0.01,built_in,
170440,1165,0.098,built_in,
170440,1166,0.019,built_in,
170440,1167,1.312,built_in,
170440,1170,0.509,built_in,
170440,1171,0,built_in,
170440,1178,0,built_in,
170440,1180,13.2,built_in,
170440,1186,0,built_in,
170440,1210,0.027,built_in,
170440,1211,0.062,built_in,
170440,1212,0.07,built_in,
170440,1213,0.103,built_in,
170440,1214,0.104,built_in,
170440,1215,0.027,built_in,
170440,1216,0.022,built_in,
170440,1217,0.076,built_in,
170440,1218,0.064,built_in,
170440,1219,0.096,built_in,
170440,1220,0.079,built_in,
170440,1221,0.038,built_in,
170440,1269,0.032,built_in,
170440,1270,0.01,built_in,
170440,1272,0,built_in,
170440,1278,0,built_in,
170440,1316,0,built_in,
170440,1404,0,built_in,
170490,1003,0.89,built_in,
170490,1004,0.35,built_in,
170490,1005,8.85,built_in,
170490,1008,37,built_in,
170490,1051,89.21,built_in,
170490,1079,2.8,built_in,
170490,1087,22,built_in,
170490,1088,0,built_in,
170490,1089,0.44,built_in,
170490,1090,13,built_in,
170490,1091,19,built_in,
170490,1092,241,built_in,
170490,1093,1,built_in,
170490,1095,0.22,built_in,
170490,1098,0.082,built_in,
170490,1100,0,built_in,
170490,1101,0.187,built_in,
170490,1103,0.4,built_in,
170490,1104,5223,built_in,
170490,1110,0,built_in,
170490,1109,0.12,built_in,
170490,1165,0.016,built_in,
170490,1166,0.067,built_in,
170490,1167,0.495,built_in,
170490,1170,0.234,built_in,
170490,1171,0,built_in,
170490,1178,0,built_in,
170490,1180,10.6,built_in,
170490,1186,0,built_in,
170490,1210,0.013,built_in,
170490,1211,0.027,built_in,
170490,1212,0.035,built_in,
170490,1213,0.05,built_in,
170490,1214,0.033,built_in,
170490,1215,0.011,built_in,
170490,1216,0.008,built_in,
170490,1217,0.035,built_in,
170490,1218,0.03,built_in,
170490,1219,0.038,built_in,
170490,1220,0.049,built_in,
170490,1221,0.017,built_in,
170490,1269,0.055,built_in,
170490,1270,0.092,built_in,
170490,1272,0,built_in,
170490,1278,0,built_in,
170490,1316,0,built_in,
170490,1404,0,built_in,
171016,1003,0,built_in,
171016,1004,100,built_in,
171016,1005,0,built_in,
171016,1008,884,built_in,
171016,1051,0,built_in,
171016,1079,0,built_in,
171016,1087,0,built_in,
171016,1088,0,built_in,
171016,1089,0,built_in,
171016,1090,0,built_in,
171016,1091,0,built_in,
171016,1092,0,built_in,
171016,1093,0,built_in,
171016,1095,0,built_in,
171016,1098,0,built_in,
171016,1100,0,built_in,
171016,1101,0,built_in,
171016,1103,0,built_in,
171016,1104,0,built_in,
171016,1110,0,built_in,
171016,1109,1.4,built_in,
171016,1165,0,built_in,
171016,1166,0,built_in,
171016,1167,0,built_in,
171016,1170,0,built_in,
171016,1171,0,built_in,
171016,1178,0,built_in,
171016,1180,0.2,built_in,
171016,1186,0,built_in,
171016,1210,0,built_in,
171016,1211,0,built_in,
171016,1212,0,built_in,
171016,1213,0,built_in,
171016,1214,0,built_in,
171016,1215,0,built_in,
171016,1216,0,built_in,
171016,1217,0,built_in,
171016,1218,0,built_in,
171016,1219,0,built_in,
171016,1220,0,built_in,
171016,1221,0,built_in,
171016,1269,41.3,built_in,
171016,1270,0.3,built_in,
171016,1272,0,built_in,
171016,1278,0,built_in,
171016,1316,0,built_in,
171016,1404,0,built_in,
171025,1003,0,built_in,
171025,1004,100,built_in,
171025,1005,0,built_in,
171025,1008,884,built_in,
171025,1051,0,built_in,
171025,1079,0,built_in,
171025,1087,0,built_in,
171025,1088,0,built_in,
171025,1089,0,built_in,
171025,1090,0,built_in,
171025,1091,0,built_in,
171025,1092,0,built_in,
171025,1093,0,built_in,
171025,1095,0,built_in,
171025,1098,0,built_in,
171025,1100,0,built_in,
171025,1101,0,built_in,
171025,1103,0,built_in,
171025,1104,0,built_in,
171025,1110,0,built_in,
171025,1109,41.08,built_in,
171025,1165,0,built_in,
171025,1166,0,built_in,
171025,1167,0,built_in,
171025,1170,0,built_in,
171025,1171,0,built_in,
171025,1178,0,built_in,
171025,1180,0.2,built_in,
171025,1186,0,built_in,
171025,1210,0,built_in,
171025,1211,0,built_in,
171025,1212,0,built_in,
171025,1213,0,built_in,
171025,1214,0,built_in,
171025,1215,0,built_in,
171025,1216,0,built_in,
171025,1217,0,built_in,
171025,1218,0,built_in,
171025,1219,0,built_in,
171025,1220,0,built_in,
171025,1221,0,built_in,
171025,1269,65.7,built_in,
171025,1270,0,built_in,
171025,1272,0,built_in,
171025,1278,0,built_in,
171025,1316,0,built_in,
171025,1404,0,built_in,
171027,1003,0,built_in,
171027,1004,100,built_in,
171027,1005,0,built_in,
171027,1008,884,built_in,
171027,1051,0,built_in,
171027,1079,0,built_in,
171027,1087,0,built_in,
171027,1088,0,built_in,
171027,1089,0,built_in,
171027,1090,0,built_in,
171027,1091,0,built_in,
171027,1092,0,built_in,
171027,1093,0,built_in,
171027,1095,0,built_in,
171027,1098,0,built_in,
171027,1100,0,built_in,
171027,1101,0,built_in,
171027,1103,0,built_in,
171027,1104,0,built_in,
171027,1110,0,built_in,
171027,1109,34.1,built_in,
171027,1165,0,built_in,
171027,1166,0,built_in,
171027,1167,0,built_in,
171027,1170,0,built_in,
171027,1171,0,built_in,
171027,1178,0,built_in,
171027,1180,0.2,built_in,
171027,1186,0,built_in,
171027,1210,0,built_in,
171027,1211,0,built_in,
171027,1212,0,built_in,
171027,1213,0,built_in,
171027,1214,0,built_in,
171027,1215,0,built_in,
171027,1216,0,built_in,
171027,1217,0,built_in,
171027,1218,0,built_in,
171027,1219,0,built_in,
171027,1220,0,built_in,
171027,1221,0,built_in,
171027,1269,12.724,built_in,
171027,1270,0.096,built_in,
171027,1272,0,built_in,
171027,1278,0,built_in,
171027,1316,12.724,built_in,
171027,1404,0.096,built_in,
171059,1003,26.41,built_in,
171059,1004,7.92,built_in,
171059,1005,0.1,built_in,
171059,1008,185,built_in,
171059,1051,64.85,built_in,
171059,1079,0,built_in,
171059,1087,19,built_in,
171059,1088,0,built_in,
171059,1089,9.03,built_in,
171059,1090,20,built_in,
171059,1091,199,built_in,
171059,1092,132,built_in,
171059,1093,48,built_in,
171059,1095,7.3,built_in,
171059,1098,0.502,built_in,
171059,1100,0,built_in,
171059,1101,0.107,built_in,
171059,1103,8,built_in,
171059,1104,28,built_in,
171059,1110,0,built_in,
171059,1109,0,built_in,
171059,1165,0.07,built_in,
171059,1166,0.741,built_in,
171059,1167,2.803,built_in,
171059,1170,2.654,built_in,
171059,1171,0,built_in,
171059,1178,7.29,built_in,
171059,1180,0,built_in,
171059,1186,0,built_in,
171059,1210,0.338,built_in,
171059,1211,1.196,built_in,
171059,1212,1.415,built_in,
171059,1213,2.303,built_in,
171059,1214,2.214,built_in,
171059,1215,0.638,built_in,
171059,1216,0.359,built_in,
171059,1217,1.183,built_in,
171059,1218,0.946,built_in,
171059,1219,1.496,built_in,
171059,1220,1.694,built_in,
171059,1221,0.693,built_in,
171059,1269,1.62,built_in,
171059,1270,0.06,built_in,
171059,1272,0,built_in,
171059,1278,0,built_in,
171059,1316,0,built_in,
171059,1404,0,built_in,
171061,1003,24.46,built_in,
171061,1004,6.51,built_in,
171061,1005,0.87,built_in,
171061,1008,167,built_in,
171061,1051,66.81,built_in,
171061,1079,0,built_in,
171061,1087,11,built_in,
171061,1088,0,built_in,
171061,1089,11.63,built_in,
171061,1090,25,built_in,
171061,1091,405,built_in,
171061,1092,263,built_in,
171061,1093,76,built_in,
171061,1095,3.98,built_in,
171061,1098,0.496,built_in,
171061,1100,0,built_in,
171061,1101,0.359,built_in,
171061,1103,82.4,built_in,
171061,1104,13328,built_in,
171061,1110,0,built_in,
171061,1109,0.82,built_in,
171061,1165,0.291,built_in,
171061,1166,1.993,built_in,
171061,1167,11.045,built_in,
171061,1170,6.668,built_in,
171061,1171,0,built_in,
171061,1178,16.85,built_in,
171061,1180,290,built_in,
171061,1186,0,built_in,
171061,1210,0.248,built_in,
171061,1211,1.021,built_in,
171061,1212,1.144,built_in,
171061,1213,2.128,built_in,
171061,1214,1.875,built_in,
171061,1215,0.608,built_in,
171061,1216,0.383,built_in,
171061,1217,1.16,built_in,
171061,1218,0.919,built_in,
171061,1219,1.405,built_in,
171061,1220,1.539,built_in,
171061,1221,0.714,built_in,
171061,1269,0.719,built_in,
171061,1270,0,built_in,
171061,1272,0,built_in,
171061,1278,0,built_in,
171061,1316,0.719,built_in,
171061,1404,0.012,built_in,
171117,1003,23.28,built_in,
171117,1004,10.92,built_in,
171117,1005,0,built_in,
171117,1008,189,built_in,
171117,1051,64.92,built_in,
171117,1079,0,built_in,
171117,1087,8,built_in,
171117,1088,0,built_in,
171117,1089,0.93,built_in,
171117,1090,28,built_in,
171117,1091,234,built_in,
171117,1092,677,built_in,
171117,1093,75,built_in,
171117,1095,1.92,built_in,
171117,1098,0.062,built_in,
171117,1100,0,built_in,
171117,1101,0.016,built_in,
171117,1103,14.3,built_in,
171117,1104,0,built_in,
171117,1110,0,built_in,
171117,1109,0.39,built_in,
171117,1165,0.121,built_in,
171117,1166,0.302,built_in,
171117,1167,7.107,built_in,
171117,1170,1.327,built_in,
171117,1171,0,built_in,
171117,1178,0.51,built_in,
171117,1180,59,built_in,
171117,1186,0,built_in,
171117,1210,0.196,built_in,
171117,1211,0.97,built_in,
171117,1212,1.06,built_in,
171117,1213,1.816,built_in,
171117,1214,2.014,built_in,
171117,1215,0.596,built_in,
171117,1216,0.251,built_in,
171117,1217,0.912,built_in,
171117,1218,0.806,built_in,
171117,1219,1.102,built_in,
171117,1220,1.505,built_in,
171117,1221,0.706,built_in,
171117,1269,1.818,built_in,
171117,1270,0.1,built_in,
171117,1272,0.031,built_in,
171117,1278,0.008,built_in,
171117,1316,1.787,built_in,
171117,1404,0.081,built_in,
171205,1003,32.49,built_in,
171205,1004,7.14,built_in,
171205,1005,0,built_in,
171205,1008,194,built_in,
171205,1051,59.49,built_in,
171205,1079,0,built_in,
171205,1087,17,built_in,
171205,1088,0,built_in,
171205,1089,3.06,built_in,
171205,1090,22,built_in,
171205,1091,223,built_in,
171205,1092,315,built_in,
171205,1093,65,built_in,
171205,1095,8.27,built_in,
171205,1098,0.125,built_in,
171205,1100,0,built_in,
171205,1101,0.017,built_in,
171205,1103,35.3,built_in,
171205,1104,5,built_in,
171205,1110,6,built_in,
171205,1109,0.13,built_in,
171205,1165,0.07,built_in,
171205,1166,0.227,built_in,
171205,1167,4.013,built_in,
171205,1170,0.72,built_in,
171205,1171,0,built_in,
171205,1178,2.85,built_in,
171205,1180,102.6,built_in,
171205,1186,0,built_in,
171205,1210,0.373,built_in,
171205,1211,1.471,built_in,
171205,1212,1.422,built_in,
171205,1213,2.689,built_in,
171205,1214,2.923,built_in,
171205,1215,0.947,built_in,
171205,1216,0.346,built_in,
171205,1217,1.266,built_in,
171205,1218,1.152,built_in,
171205,1219,1.503,built_in,
171205,1220,2.185,built_in,
171205,1221,1.072,built_in,
171205,1269,0.299,built_in,
171205,1270,0.012,built_in,
171205,1272,0.001,built_in,
171205,1278,0.004,built_in,
171205,1316,0.369,built_in,
171205,1404,0.015,built_in,
171478,1003,28.98,built_in,
171478,1004,3.03,built_in,
171478,1005,0,built_in,
171478,1008,151,built_in,
171478,1051,68.27,built_in,
171478,1079,0,built_in,
171478,1087,13,built_in,
171478,1088,0,built_in,
171478,1089,0.88,built_in,
171478,1090,24,built_in,
171478,1091,165,built_in,
171478,1092,187,built_in,
171478,1093,63,built_in,
171478,1095,0.97,built_in,
171478,1098,0.043,built_in,
171478,1100,0,built_in,
171478,1101,0.018,built_in,
171478,1103,22.3,built_in,
171478,1104,19,built_in,
171478,1110,5,built_in,
171478,1109,0.27,built_in,
171478,1165,0.042,built_in,
171478,1166,0.119,built_in,
171478,1167,8.469,built_in,
171478,1170,0.573,built_in,
171478,1171,0,built_in,
171478,1178,0.23,built_in,
171478,1180,78.5,built_in,
171478,1186,0,built_in,
171478,1210,0.339,built_in,
171478,1211,1.224,built_in,
171478,1212,1.53,built_in,
171478,1213,2.175,built_in,
171478,1214,2.462,built_in,
171478,1215,0.802,built_in,
171478,1216,0.371,built_in,
171478,1217,1.15,built_in,
171478,1218,0.978,built_in,
171478,1219,1.437,built_in,
171478,1220,1.748,built_in,
171478,1221,0.9,built_in,
171478,1269,0.5,built_in,
171478,1270,0.02,built_in,
171478,1272,0.02,built_in,
171478,1278,0.01,built_in,
171478,1316,0,built_in,
171478,1404,0,built_in,
171485,1003,24.88,built_in,
171485,1004,7.52,built_in,
171485,1005,0,built_in,
171485,1008,174,built_in,
171485,1051,67.15,built_in,
171485,1079,0,built_in,
171485,1087,21,built_in,
171485,1088,0,built_in,
171485,1089,6.96,built_in,
171485,1090,28,built_in,
171485,1091,241,built_in,
171485,1092,203,built_in,
171485,1093,140,built_in,
171485,1095,4.6,built_in,
171485,1098,0.825,built_in,
171485,1100,0,built_in,
171485,1101,0.121,built_in,
171485,1103,56.8,built_in,
171485,1104,54,built_in,
171485,1110,0,built_in,
171485,1109,0.13,built_in,
171485,1165,0.236,built_in,
171485,1166,1.54,built_in,
171485,1167,7.76,built_in,
171485,1170,0,built_in,
171485,1171,0,built_in,
171485,1178,13.9,built_in,
171485,1180,172.5,built_in,
171485,1186,0,built_in,
171485,1210,0.271,built_in,
171485,1211,0.899,built_in,
171485,1212,0.707,built_in,
171485,1213,1.785,built_in,
171485,1214,1.877,built_in,
171485,1215,0.628,built_in,
171485,1216,0.289,built_in,
171485,1217,0.916,built_in,
171485,1218,0.787,built_in,
171485,1219,0.876,built_in,
171485,1220,1.454,built_in,
171485,1221,0.543,built_in,
171485,1269,1.412,built_in,
171485,1270,0.05,built_in,
171485,1272,0.005,built_in,
171485,1278,0.009,built_in,
171485,1316,1.39,built_in,
171485,1404,0.049,built_in,
171487,1003,27,built_in,
171487,1004,8.18,built_in,
171487,1005,0,built_in,
171487,1008,189,built_in,
171487,1051,63.99,built_in,
171487,1079,0,built_in,
171487,1087,19,built_in,
171487,1088,0,built_in,
171487,1089,1.79,built_in,
171487,1090,26,built_in,
171487,1091,312,built_in,
171487,1092,153,built_in,
171487,1093,98,built_in,
171487,1095,4.53,built_in,
171487,1098,1.046,built_in,
171487,1100,0,built_in,
171487,1101,0.331,built_in,
171487,1103,102.3,built_in,
171487,1104,35836,built_in,
171487,1110,0,built_in,
171487,1109,0.15,built_in,
171487,1165,0.256,built_in,
171487,1166,2.687,built_in,
171487,1167,11.09,built_in,
171487,1170,4.35,built_in,
171487,1171,0,built_in,
171487,1178,28.17,built_in,
171487,1180,220.2,built_in,
171487,1186,0,built_in,
171487,1210,0.294,built_in,
171487,1211,0.976,built_in,
171487,1212,0.767,built_in,
171487,1213,1.937,built_in,
171487,1214,2.037,built_in,
171487,1215,0.681,built_in,
171487,1216,0.314,built_in,
171487,1217,0.994,built_in,
171487,1218,0.854,built_in,
171487,1219,0.95,built_in,
171487,1220,1.577,built_in,
171487,1221,0.589,built_in,
171487,1269,1.471,built_in,
171487,1270,0.035,built_in,
171487,1272,0.053,built_in,
171487,1278,0.016,built_in,
171487,1316,1.453,built_in,
171487,1404,0.033,built_in,
171492,1003,28.71,built_in,
171492,1004,7.41,built_in,
171492,1005,0,built_in,
171492,1008,189,built_in,
171492,1051,63.22,built_in,
171492,1079,0,built_in,
171492,1087,21,built_in,
171492,1088,0,built_in,
171492,1089,1.4,built_in,
171492,1090,27,built_in,
171492,1091,210,built_in,
171492,1092,288,built_in,
171492,1093,63,built_in,
171492,1095,2.03,built_in,
171492,1098,0.047,built_in,
171492,1100,0,built_in,
171492,1101,0.02,built_in,
171492,1103,29.1,built_in,
171492,1104,0,built_in,
171492,1110,0,built_in,
171492,1109,0,built_in,
171492,1165,0.057,built_in,
171492,1166,0.131,built_in,
171492,1167,6.365,built_in,
171492,1170,0.634,built_in,
171492,1171,0,built_in,
171492,1178,0.36,built_in,
171492,1180,0,built_in,
171492,1186,0,built_in,
171492,1210,0.318,built_in,
171492,1211,1.257,built_in,
171492,1212,1.447,built_in,
171492,1213,2.24,built_in,
171492,1214,2.626,built_in,
171492,1215,0.811,built_in,
171492,1216,0.313,built_in,
171492,1217,1.126,built_in,
171492,1218,1.096,built_in,
171492,1219,1.5,built_in,
171492,1220,2.02,built_in,
171492,1221,0.868,built_in,
171492,1269,1.45,built_in,
171492,1270,0.08,built_in,
171492,1272,0.03,built_in,
171492,1278,0,built_in,
171492,1316,0,built_in,
171492,1404,0,built_in,
171494,1003,27.87,built_in,
171494,1004,9.82,built_in,
171494,1005,0,built_in,
171494,1008,208,built_in,
171494,1051,61.19,built_in,
171494,1079,0,built_in,
171494,1087,32,built_in,
171494,1088,0,built_in,
171494,1089,2.3,built_in,
171494,1090,23,built_in,
171494,1091,199,built_in,
171494,1092,280,built_in,
171494,1093,77,built_in,
171494,1095,4.27,built_in,
171494,1098,0.154,built_in,
171494,1100,0,built_in,
171494,1101,0.023,built_in,
171494,1103,37.8,built_in,
171494,1104,0,built_in,
171494,1110,4,built_in,
171494,1109,0.62,built_in,
171494,1165,0.06,built_in,
171494,1166,0.241,built_in,
171494,1167,3.561,built_in,
171494,1170,1.205,built_in,
171494,1171,0,built_in,
171494,1178,0.36,built_in,
171494,1180,70.8,built_in,
171494,1186,0,built_in,
171494,1210,0.311,built_in,
171494,1211,1.225,built_in,
171494,1212,1.417,built_in,
171494,1213,2.187,built_in,
171494,1214,2.571,built_in,
171494,1215,0.793,built_in,
171494,1216,0.3,built_in,
171494,1217,1.096,built_in,
171494,1218,1.074,built_in,
171494,1219,1.463,built_in,
171494,1220,1.956,built_in,
171494,1221,0.85,built_in,
171494,1269,2.27,built_in,
171494,1270,0.11,built_in,
171494,1272,0.05,built_in,
171494,1278,0,built_in,
171494,1316,0,built_in,
171494,1404,0,built_in,
171956,1003,22.83,built_in,
171956,1004,0.86,built_in,
171956,1005,0,built_in,
171956,1008,105,built_in,
171956,1051,75.92,built_in,
171956,1079,0,built_in,
171956,1087,14,built_in,
171956,1088,0,built_in,
171956,1089,0.49,built_in,
171956,1090,42,built_in,
171956,1091,138,built_in,
171956,1092,244,built_in,
171956,1093,78,built_in,
171956,1095,0.58,built_in,
171956,1098,0.036,built_in,
171956,1100,0,built_in,
171956,1101,0.02,built_in,
171956,1103,37.6,built_in,
171956,1104,47,built_in,
171956,1110,46,built_in,
171956,1109,0.81,built_in,
171956,1165,0.088,built_in,
171956,1166,0.079,built_in,
171956,1167,2.513,built_in,
171956,1170,0.18,built_in,
171956,1171,0,built_in,
171956,1178,1.05,built_in,
171956,1180,83.7,built_in,
171956,1186,0,built_in,
171956,1210,0.256,built_in,
171956,1211,1.001,built_in,
171956,1212,1.052,built_in,
171956,1213,1.856,built_in,
171956,1214,2.097,built_in,
171956,1215,0.676,built_in,
171956,1216,0.245,built_in,
171956,1217,0.891,built_in,
171956,1218,0.771,built_in,
171956,1219,1.176,built_in,
171956,1220,1.366,built_in,
