fdc_id,description,food_category_id,nutrient_id,name,amount,unit_name
169414,"Seeds, flaxseed",12,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
169414,"Seeds, flaxseed",12,1272,PUFA 22:6 n-3 (DHA),0.0,G
169414,"Seeds, flaxseed",12,1278,PUFA 20:5 n-3 (EPA),0.0,G
169414,"Seeds, flaxseed",12,1316,"PUFA 18:2 n-6 c,c",0.0,G
169414,"Seeds, flaxseed",12,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1003,Protein,20.96,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1004,Total lipid (fat),52.54,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1005,"Carbohydrate, by difference",21.01,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1008,Energy,598.0,KCAL
170158,"Nuts, almonds, dry roasted, without salt added",12,1087,"Calcium, Ca",268.0,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1088,"Chlorine, Cl",0.0,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1089,"Iron, Fe",3.73,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1090,"Magnesium, Mg",279.0,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1091,"Phosphorus, P",471.0,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1092,"Potassium, K",713.0,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1093,"Sodium, Na",3.0,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1095,"Zinc, Zn",3.31,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1098,"Copper, Cu",1.099,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1100,"Iodine, I",0.0,UG
170158,"Nuts, almonds, dry roasted, without salt added",12,1101,"Manganese, Mn",2.232,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1103,"Selenium, Se",2.0,UG
170158,"Nuts, almonds, dry roasted, without salt added",12,1104,"Vitamin A, IU",1.0,IU
170158,"Nuts, almonds, dry roasted, without salt added",12,1110,"Vitamin D (D2 + D3), International Units",0.0,IU
170158,"Nuts, almonds, dry roasted, without salt added",12,1109,Vitamin E (alpha-tocopherol),23.9,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1165,Thiamin,0.077,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1166,Riboflavin,1.197,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1167,Niacin,3.637,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1170,Pantothenic acid,0.321,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1178,Vitamin B-12,0.0,UG
170158,"Nuts, almonds, dry roasted, without salt added",12,1180,"Choline, total",52.1,MG
170158,"Nuts, almonds, dry roasted, without salt added",12,1186,Folic acid,0.0,UG
170158,"Nuts, almonds, dry roasted, without salt added",12,1210,Tryptophan,0.209,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1211,Threonine,0.595,G
